Temperature, WindSpeed, Event
0.744,0.356,0.000
0.734,0.098,0.000
0.714,0.129,0.000
0.714,0.098,0.000
0.714,0.098,0.000
0.704,0.129,0.000
0.652,0.000,0.000
0.613,0.000,0.000
0.613,0.098,0.000
0.613,0.129,0.000
0.601,0.000,0.000
0.601,0.000,0.000
0.662,0.129,0.000
0.704,0.000,0.000
0.734,0.129,0.000
0.774,0.129,0.000
0.765,0.356,0.000
0.753,0.356,0.000
0.734,0.387,0.000
0.734,0.356,0.000
0.725,0.291,0.000
0.714,0.356,0.000
0.673,0.420,0.000
0.642,0.356,0.000
0.633,0.193,0.000
0.622,0.162,0.000
0.613,0.129,0.000
0.622,0.098,0.000
0.613,0.258,0.000
0.601,0.193,0.000
0.601,0.193,0.000
0.590,0.098,0.000
0.581,0.000,0.000
0.550,0.129,0.000
0.567,0.000,0.000
0.585,0.098,0.000
0.601,0.129,0.000
0.633,0.356,0.000
0.636,0.291,0.000
0.654,0.291,0.000
0.682,0.258,0.000
0.682,0.129,0.000
0.673,0.322,0.000
0.652,0.322,0.000
0.652,0.451,0.000
0.642,0.387,0.000
0.642,0.485,0.000
0.622,0.613,0.000
0.613,0.742,0.000
0.601,0.580,0.000
0.583,0.485,0.000
0.590,0.420,0.000
0.581,0.356,0.000
0.581,0.451,0.000
0.570,0.291,0.000
0.561,0.227,0.000
0.570,0.000,0.000
0.561,0.162,0.000
0.563,0.162,0.000
0.561,0.451,0.000
0.570,0.227,0.000
0.581,0.258,0.000
0.590,0.356,0.000
0.601,0.258,0.000
0.622,0.258,0.000
0.633,0.227,0.000
0.633,0.356,0.000
0.620,0.322,0.000
0.613,0.258,0.000
0.613,0.291,0.000
0.590,0.387,0.000
0.581,0.356,0.000
0.581,0.356,0.000
0.581,0.387,0.000
0.581,0.291,0.000
0.570,0.291,0.000
0.561,0.227,0.000
0.550,0.258,0.000
0.546,0.193,0.000
0.541,0.162,0.000
0.541,0.129,0.000
0.521,0.098,0.000
0.521,0.162,0.000
0.510,0.129,0.000
0.541,0.129,0.000
0.581,0.098,0.000
0.590,0.098,0.000
0.613,0.162,0.000
0.633,0.193,0.000
0.633,0.356,0.000
0.633,0.258,0.000
0.642,0.356,0.000
0.613,0.356,0.333
0.582,0.387,0.333
0.585,0.291,0.333
0.564,0.515,0.333
0.570,0.291,0.000
0.581,0.291,0.333
0.570,0.387,0.000
0.561,0.387,0.000
0.561,0.129,0.000
0.550,0.129,0.000
0.541,0.129,0.000
0.541,0.162,0.000
0.521,0.129,0.000
0.521,0.098,0.000
0.498,0.000,0.000
0.510,0.129,0.000
0.541,0.098,0.000
0.581,0.129,0.000
0.633,0.193,0.000
0.642,0.322,0.000
0.640,0.485,0.000
0.652,0.485,0.000
0.642,0.580,0.000
0.642,0.613,0.000
0.622,0.678,0.000
0.622,0.644,0.000
0.622,0.613,0.000
0.622,0.613,0.000
0.613,0.485,0.000
0.613,0.258,0.000
0.613,0.162,0.000
0.613,0.193,0.000
0.601,0.129,0.000
0.581,0.129,0.000
0.581,0.129,0.000
0.561,0.162,0.000
0.541,0.000,0.000
0.541,0.000,0.000
0.550,0.000,0.000
0.541,0.098,0.000
0.581,0.000,0.000
0.601,0.000,0.000
0.642,0.000,0.000
0.682,0.098,0.000
0.673,0.322,0.000
0.673,0.356,0.000
0.673,0.420,0.000
0.673,0.420,0.000
0.652,0.387,0.000
0.642,0.420,0.000
0.633,0.387,0.000
0.613,0.291,0.000
0.590,0.227,0.000
0.590,0.227,0.000
0.590,0.162,0.000
0.581,0.129,0.000
0.581,0.000,0.000
0.570,0.000,0.000
0.570,0.000,0.000
0.550,0.000,0.000
0.561,0.000,0.000
0.541,0.000,0.000
0.550,0.129,0.000
0.550,0.098,0.000
0.565,0.162,0.000
0.590,0.162,0.000
0.613,0.162,0.000
0.638,0.098,0.000
0.642,0.322,0.000
0.652,0.291,0.000
0.652,0.322,0.000
0.656,0.387,0.000
0.652,0.420,0.000
0.633,0.485,0.000
0.613,0.420,0.000
0.601,0.356,0.000
0.590,0.356,0.000
0.590,0.322,0.000
0.590,0.258,0.000
0.581,0.193,0.000
0.581,0.193,0.000
0.570,0.098,0.000
0.570,0.129,0.000
0.550,0.129,0.000
0.550,0.098,0.000
0.541,0.000,0.000
0.541,0.000,0.000
0.550,0.000,0.000
0.581,0.098,0.000
0.613,0.162,0.000
0.642,0.000,0.000
0.675,0.098,0.000
0.662,0.322,0.000
0.662,0.387,0.000
0.662,0.420,0.000
0.652,0.420,0.000
0.662,0.387,0.000
0.662,0.322,0.000
0.642,0.451,0.000
0.622,0.258,0.000
0.613,0.193,0.000
0.613,0.129,0.000
0.613,0.129,0.000
0.613,0.098,0.000
0.613,0.000,0.000
0.601,0.162,0.000
0.570,0.098,0.000
0.561,0.193,0.000
0.550,0.162,0.000
0.561,0.129,0.000
0.561,0.129,0.000
0.561,0.098,0.000
0.589,0.162,0.000
0.622,0.129,0.000
0.662,0.098,0.000
0.693,0.098,0.000
0.673,0.322,0.000
0.682,0.356,0.000
0.693,0.387,0.000
0.682,0.356,0.000
0.673,0.420,0.000
0.673,0.322,0.000
0.652,0.356,0.000
0.633,0.322,0.000
0.621,0.258,0.000
0.622,0.193,0.000
0.622,0.129,0.000
0.613,0.129,0.000
0.613,0.000,0.000
0.613,0.098,0.000
0.617,0.129,0.000
0.601,0.098,0.000
0.601,0.098,0.000
0.601,0.000,0.000
0.601,0.000,0.000
0.601,0.000,0.000
0.613,0.000,0.000
0.633,0.000,0.000
0.636,0.000,0.000
0.647,0.129,0.000
0.662,0.291,0.000
0.673,0.322,0.000
0.673,0.356,0.000
0.662,0.485,0.000
0.652,0.420,0.000
0.638,0.451,0.000
0.622,0.387,0.000
0.613,0.322,0.000
0.586,0.356,0.000
0.590,0.322,0.000
0.581,0.129,0.000
0.586,0.193,0.000
0.586,0.098,0.000
0.582,0.000,0.000
0.582,0.000,0.000
0.590,0.000,0.000
0.586,0.000,0.000
0.590,0.000,0.000
0.590,0.000,0.000
0.586,0.162,0.000
0.620,0.193,0.000
0.688,0.000,0.000
0.652,0.227,0.000
0.642,0.322,0.000
0.662,0.291,0.000
0.673,0.420,0.000
0.662,0.451,0.000
0.673,0.485,0.000
0.662,0.580,0.000
0.642,0.485,0.000
0.652,0.387,0.000
0.633,0.356,0.000
0.620,0.258,0.000
0.613,0.000,0.000
0.613,0.129,0.000
0.652,0.129,0.000
0.662,0.322,0.000
0.652,0.291,0.000
0.601,0.162,0.000
0.583,0.129,0.000
0.581,0.098,0.000
0.581,0.129,0.000
0.581,0.000,0.000
0.590,0.098,0.000
0.613,0.129,0.000
0.642,0.000,0.000
0.682,0.129,0.000
0.734,0.162,0.000
0.744,0.162,0.000
0.744,0.322,0.000
0.744,0.322,0.000
0.725,0.420,0.000
0.693,0.451,0.000
0.682,0.549,0.000
0.673,0.580,0.000
0.642,0.356,0.000
0.633,0.322,0.000
0.642,0.162,0.000
0.642,0.098,0.000
0.633,0.129,0.000
0.613,0.129,0.000
0.622,0.098,0.000
0.613,0.000,0.000
0.613,0.000,0.000
0.581,0.129,0.000
0.565,0.098,0.000
0.622,0.000,0.000
0.622,0.098,0.000
0.673,0.000,0.000
0.704,0.000,0.000
0.730,0.000,0.000
0.753,0.193,0.000
0.765,0.258,0.000
0.774,0.356,0.000
0.767,0.356,0.000
0.748,0.387,0.000
0.725,0.420,0.000
0.704,0.451,0.000
0.693,0.420,0.000
0.682,0.387,0.000
0.682,0.387,0.000
0.682,0.322,0.000
0.693,0.356,0.000
0.652,0.162,0.000
0.633,0.193,0.000
0.613,0.098,0.000
0.601,0.098,0.000
0.613,0.000,0.000
0.590,0.000,0.000
0.590,0.098,0.000
0.590,0.162,0.000
0.601,0.129,0.000
0.642,0.162,0.000
0.704,0.193,0.000
0.734,0.098,0.000
0.744,0.356,0.000
0.714,0.291,0.000
0.734,0.322,0.000
0.725,0.356,0.000
0.714,0.580,0.000
0.714,0.580,0.000
0.693,0.387,0.000
0.704,0.613,0.000
0.673,0.451,0.000
0.662,0.420,0.000
0.662,0.291,0.000
0.662,0.258,0.000
0.642,0.356,0.000
0.622,0.258,0.000
0.622,0.129,0.000
0.590,0.098,0.000
0.590,0.000,0.000
0.581,0.000,0.000
0.581,0.000,0.000
0.570,0.000,0.000
0.581,0.000,0.000
0.613,0.129,0.000
0.652,0.129,0.000
0.693,0.162,0.000
0.714,0.193,0.000
0.704,0.291,0.000
0.725,0.322,0.000
0.714,0.387,0.000
0.693,0.387,0.000
0.682,0.291,0.000
0.682,0.356,0.000
0.662,0.356,0.000
0.633,0.387,0.000
0.613,0.356,0.000
0.601,0.291,0.000
0.601,0.258,0.000
0.601,0.227,0.000
0.590,0.227,0.000
0.581,0.162,0.000
0.583,0.098,0.000
0.581,0.000,0.000
0.581,0.000,0.000
0.570,0.098,0.000
0.570,0.000,0.000
0.581,0.000,0.000
0.590,0.000,0.000
0.609,0.098,0.000
0.622,0.193,0.000
0.642,0.193,0.000
0.642,0.291,0.000
0.652,0.356,0.000
0.642,0.356,0.000
0.633,0.485,0.000
0.633,0.485,0.000
0.642,0.485,0.000
0.622,0.451,0.000
0.613,0.451,0.000
0.601,0.291,0.000
0.590,0.258,0.000
0.590,0.193,0.000
0.581,0.227,0.000
0.581,0.162,0.000
0.581,0.129,0.000
0.581,0.193,0.000
0.583,0.129,0.000
0.581,0.000,0.000
0.590,0.098,0.000
0.590,0.000,0.000
0.590,0.162,0.000
0.581,0.193,0.000
0.590,0.129,0.000
0.601,0.129,0.000
0.622,0.227,0.000
0.627,0.227,0.000
0.633,0.291,0.000
0.642,0.322,0.000
0.633,0.451,0.000
0.620,0.485,0.000
0.613,0.387,0.000
0.613,0.356,0.000
0.601,0.258,0.000
0.590,0.258,0.000
0.590,0.227,0.000
0.581,0.129,0.000
0.582,0.129,0.000
0.581,0.000,0.000
0.590,0.098,0.000
0.590,0.129,0.000
0.586,0.129,0.000
0.590,0.098,0.000
0.590,0.129,0.000
0.601,0.098,0.000
0.601,0.129,0.000
0.601,0.129,0.000
0.613,0.162,0.000
0.622,0.129,0.000
0.642,0.258,0.000
0.652,0.356,0.000
0.662,0.387,0.000
0.652,0.322,0.000
0.642,0.258,0.000
0.642,0.258,0.000
0.642,0.291,0.000
0.622,0.387,0.000
0.601,0.322,0.000
0.590,0.258,0.000
0.590,0.291,0.000
0.601,0.227,0.000
0.590,0.129,0.000
0.581,0.129,0.000
0.581,0.129,0.000
0.581,0.162,0.000
0.581,0.000,0.000
0.581,0.000,0.000
0.570,0.000,0.000
0.570,0.098,0.000
0.570,0.000,0.000
0.601,0.000,0.000
0.622,0.098,0.000
0.642,0.193,0.000
0.633,0.193,0.000
0.636,0.227,0.000
0.642,0.227,0.000
0.662,0.356,0.000
0.652,0.387,0.000
0.633,0.387,0.000
0.633,0.322,0.000
0.622,0.291,0.000
0.613,0.258,0.000
0.613,0.227,0.000
0.601,0.227,0.000
0.590,0.291,0.000
0.590,0.291,0.000
0.590,0.322,0.000
0.590,0.322,0.000
0.581,0.193,0.000
0.570,0.129,0.000
0.570,0.162,0.000
0.570,0.162,0.000
0.570,0.098,0.000
0.581,0.129,0.000
0.601,0.098,0.000
0.622,0.000,0.000
0.642,0.227,0.000
0.652,0.322,0.000
0.662,0.291,0.000
0.662,0.322,0.000
0.652,0.356,0.000
0.633,0.515,0.000
0.622,0.387,0.000
0.622,0.291,0.000
0.613,0.356,0.000
0.601,0.356,0.000
0.601,0.322,0.000
0.590,0.291,0.000
0.590,0.322,0.000
0.586,0.322,0.000
0.590,0.227,0.000
0.586,0.227,0.000
0.590,0.129,0.000
0.590,0.098,0.000
0.601,0.000,0.000
0.601,0.000,0.000
0.590,0.098,0.000
0.583,0.129,0.000
0.592,0.098,0.000
0.601,0.129,0.000
0.601,0.227,0.000
0.601,0.193,0.000
0.601,0.162,0.000
0.633,0.129,0.000
0.642,0.322,0.000
0.633,0.291,0.000
0.622,0.291,0.000
0.622,0.356,0.000
0.613,0.356,0.000
0.613,0.193,0.000
0.601,0.227,0.000
0.601,0.162,0.000
0.601,0.227,0.000
0.590,0.258,0.000
0.586,0.258,0.000
0.590,0.258,0.000
0.581,0.162,0.000
0.581,0.000,0.000
0.581,0.098,0.000
0.581,0.129,0.000
0.581,0.000,0.000
0.581,0.129,0.000
0.582,0.129,0.000
0.592,0.258,0.000
0.622,0.291,0.000
0.622,0.387,0.000
0.633,0.356,0.000
0.622,0.549,0.000
0.627,0.678,0.333
0.613,0.515,0.333
0.613,0.580,0.000
0.642,0.580,0.000
0.622,0.515,0.000
0.601,0.773,0.000
0.590,0.678,0.000
0.590,0.515,0.000
0.590,0.356,0.000
0.590,0.322,0.000
0.581,0.162,0.000
0.590,0.000,0.000
0.581,0.000,0.000
0.541,0.129,0.000
0.541,0.098,0.000
0.521,0.098,0.000
0.541,0.193,0.000
0.541,0.162,0.000
0.581,0.227,0.000
0.622,0.098,0.000
0.675,0.129,0.000
0.673,0.258,0.000
0.682,0.387,0.000
0.673,0.322,0.000
0.682,0.451,0.000
0.714,0.613,0.000
0.704,0.613,0.000
0.682,0.515,0.000
0.662,0.644,0.000
0.682,0.451,0.000
0.642,0.356,0.000
0.638,0.322,0.000
0.613,0.000,0.000
0.613,0.162,0.000
0.613,0.258,0.000
0.613,0.227,0.000
0.601,0.098,0.000
0.581,0.129,0.000
0.581,0.098,0.000
0.581,0.098,0.000
0.583,0.000,0.000
0.590,0.098,0.000
0.633,0.098,0.000
0.693,0.000,0.000
0.753,0.129,0.000
0.725,0.258,0.000
0.744,0.322,0.000
0.712,0.356,0.000
0.725,0.387,0.000
0.744,0.420,0.000
0.748,0.420,0.000
0.748,0.451,0.000
0.714,0.451,0.000
0.682,0.420,0.000
0.693,0.387,0.000
0.662,0.387,0.000
0.673,0.291,0.000
0.652,0.162,0.000
0.642,0.129,0.000
0.633,0.000,0.000
0.622,0.129,0.000
0.622,0.098,0.000
0.622,0.098,0.000
0.601,0.000,0.000
0.633,0.129,0.000
0.642,0.162,0.000
0.693,0.098,0.000
0.753,0.162,0.000
0.805,0.000,0.000
0.785,0.227,0.000
0.765,0.291,0.000
0.744,0.387,0.000
0.753,0.420,0.000
0.744,0.420,0.000
0.734,0.420,0.000
0.744,0.420,0.000
0.725,0.387,0.000
0.673,0.291,0.000
0.652,0.258,0.000
0.642,0.193,0.000
0.652,0.162,0.000
0.662,0.000,0.000
0.633,0.129,0.000
0.633,0.129,0.000
0.621,0.162,0.000
0.601,0.129,0.000
0.613,0.129,0.000
0.613,0.129,0.667
0.613,0.000,0.667
0.622,0.129,0.667
0.642,0.162,0.667
0.673,0.129,0.000
0.725,0.162,0.000
0.714,0.227,0.000
0.753,0.258,0.000
0.744,0.322,0.000
0.753,0.387,0.000
0.765,0.322,0.000
0.753,0.387,0.000
0.725,0.451,0.000
0.673,0.322,0.000
0.662,0.356,0.000
0.652,0.227,0.000
0.662,0.258,0.000
0.662,0.129,0.000
0.662,0.000,0.000
0.662,0.129,0.000
0.633,0.098,0.000
0.622,0.129,0.000
0.622,0.000,0.000
0.613,0.129,0.000
0.622,0.000,0.000
0.611,0.000,0.000
0.622,0.098,0.000
0.652,0.000,0.000
0.693,0.000,0.000
0.693,0.193,0.000
0.714,0.258,0.000
0.725,0.258,0.000
0.734,0.322,0.000
0.725,0.322,0.000
0.734,0.291,0.000
0.744,0.258,0.000
0.693,0.387,0.000
0.662,0.387,0.000
0.642,0.387,0.000
0.633,0.258,0.000
0.633,0.258,0.000
0.622,0.322,0.000
0.620,0.322,0.667
0.613,0.291,0.000
0.601,0.258,0.000
0.601,0.258,0.000
0.586,0.258,0.000
0.582,0.258,0.000
0.567,0.162,0.667
0.564,0.129,0.667
0.567,0.000,0.667
0.583,0.227,0.667
0.585,0.162,0.667
0.612,0.162,0.667
0.642,0.356,0.667
0.642,0.258,0.667
0.652,0.322,0.000
0.675,0.356,0.000
0.725,0.322,0.000
0.662,0.485,0.000
0.662,0.420,0.000
0.652,0.420,0.000
0.652,0.387,0.000
0.622,0.258,0.000
0.622,0.322,0.000
0.613,0.162,0.000
0.622,0.098,0.000
0.613,0.098,0.000
0.620,0.129,0.000
0.613,0.129,0.000
0.613,0.000,0.000
0.601,0.000,0.000
0.601,0.000,0.000
0.590,0.098,0.000
0.601,0.000,0.000
0.633,0.098,0.000
0.673,0.098,0.000
0.693,0.227,0.000
0.682,0.291,0.000
0.673,0.356,0.000
0.662,0.420,0.000
0.662,0.580,0.000
0.673,0.515,0.000
0.662,0.515,0.000
0.652,0.549,0.000
0.642,0.162,0.000
0.633,0.129,0.000
0.622,0.387,0.000
0.622,0.162,0.000
0.601,0.258,0.000
0.590,0.291,0.000
0.601,0.227,0.000
0.590,0.129,0.000
0.583,0.129,0.000
0.586,0.098,0.000
0.590,0.098,0.000
0.601,0.129,0.000
0.601,0.000,0.000
0.613,0.129,0.000
0.622,0.129,0.000
0.633,0.227,0.000
0.640,0.258,0.000
0.662,0.291,0.000
0.673,0.356,0.000
0.662,0.387,0.000
0.652,0.515,0.000
0.642,0.580,0.000
0.633,0.549,0.000
0.622,0.549,0.000
0.622,0.580,0.000
0.613,0.613,0.000
0.590,0.485,0.000
0.590,0.451,0.000
0.590,0.387,0.000
0.581,0.193,0.000
0.570,0.193,0.000
0.570,0.227,0.000
0.565,0.193,0.000
0.581,0.227,0.000
0.581,0.162,0.000
0.570,0.162,0.000
0.570,0.227,0.000
0.567,0.258,0.000
0.590,0.162,0.000
0.601,0.193,0.000
0.613,0.162,0.000
0.622,0.193,0.000
0.633,0.322,0.000
0.638,0.420,0.000
0.652,0.420,0.000
0.633,0.451,0.000
0.642,0.515,0.000
0.633,0.485,0.000
0.613,0.387,0.000
0.601,0.451,0.000
0.581,0.356,0.000
0.581,0.258,0.000
0.581,0.258,0.000
0.570,0.227,0.000
0.570,0.193,0.000
0.582,0.098,0.000
0.590,0.098,0.000
0.590,0.000,0.000
0.590,0.098,0.000
0.590,0.000,0.000
0.601,0.000,0.000
0.590,0.162,0.000
0.601,0.129,0.000
0.613,0.129,0.000
0.601,0.193,0.000
0.613,0.193,0.000
0.642,0.322,0.000
0.633,0.356,0.000
0.652,0.227,0.000
0.642,0.356,0.000
0.642,0.387,0.000
0.633,0.356,0.000
0.622,0.322,0.000
0.613,0.322,0.000
0.601,0.258,0.000
0.590,0.227,0.000
0.590,0.162,0.000
0.590,0.129,0.000
0.590,0.098,0.000
0.590,0.000,0.000
0.601,0.000,0.000
0.590,0.129,0.000
0.601,0.000,0.000
0.601,0.098,0.000
0.601,0.000,0.000
0.601,0.098,0.000
0.601,0.098,0.000
0.622,0.098,0.000
0.622,0.162,0.000
0.622,0.258,0.000
0.622,0.322,0.000
0.633,0.258,0.000
0.633,0.387,0.000
0.642,0.387,0.000
0.642,0.451,0.000
0.622,0.451,0.000
0.622,0.485,0.000
0.601,0.420,0.000
0.601,0.356,0.000
0.590,0.291,0.000
0.581,0.322,0.000
0.590,0.258,0.000
0.581,0.356,0.000
0.581,0.258,0.000
0.581,0.193,0.000
0.581,0.193,0.000
0.582,0.129,0.000
0.570,0.193,0.000
0.570,0.193,0.000
0.570,0.162,0.000
0.581,0.162,0.000
0.590,0.162,0.000
0.601,0.258,0.000
0.622,0.291,0.000
0.642,0.387,0.000
0.622,0.451,0.000
0.620,0.322,0.000
0.622,0.387,0.000
0.621,0.420,0.000
0.601,0.387,0.000
0.601,0.387,0.000
0.581,0.515,0.333
0.561,0.356,0.000
0.558,0.227,0.000
0.547,0.291,0.333
0.561,0.356,0.000
0.567,0.356,0.000
0.567,0.291,0.000
0.570,0.322,0.000
0.546,0.258,0.000
0.521,0.129,0.333
0.510,0.193,0.000
0.510,0.193,0.000
0.510,0.193,0.000
0.546,0.193,0.000
0.570,0.129,0.000
0.581,0.098,0.000
0.601,0.258,0.000
0.586,0.227,0.333
0.590,0.162,0.333
0.620,0.162,0.000
0.622,0.258,0.000
0.613,0.356,0.000
0.601,0.356,0.000
0.601,0.322,0.000
0.590,0.322,0.000
0.583,0.258,0.000
0.590,0.291,0.000
0.590,0.227,0.000
0.581,0.227,0.000
0.581,0.322,0.000
0.581,0.129,0.000
0.570,0.098,0.000
0.570,0.129,0.000
0.570,0.000,0.000
0.561,0.098,0.000
0.561,0.000,0.000
0.570,0.000,0.000
0.576,0.129,0.000
0.601,0.000,0.000
0.613,0.193,0.000
0.620,0.291,0.000
0.633,0.387,0.000
0.652,0.420,0.000
0.638,0.356,0.000
0.642,0.387,0.000
0.633,0.356,0.000
0.633,0.291,0.000
0.613,0.258,0.000
0.601,0.356,0.000
0.583,0.322,0.000
0.583,0.258,0.000
0.581,0.227,0.000
0.590,0.193,0.000
0.581,0.098,0.000
0.581,0.000,0.000
0.581,0.000,0.000
0.581,0.000,0.000
0.581,0.000,0.000
0.550,0.000,0.000
0.561,0.000,0.000
0.570,0.000,0.000
0.590,0.000,0.000
0.622,0.129,0.000
0.642,0.098,0.000
0.652,0.356,0.000
0.642,0.420,0.000
0.652,0.356,0.000
0.656,0.387,0.000
0.662,0.291,0.000
0.652,0.291,0.000
0.652,0.356,0.000
0.652,0.322,0.000
0.622,0.291,0.000
0.613,0.291,0.000
0.601,0.291,0.000
0.601,0.193,0.000
0.601,0.098,0.000
0.601,0.129,0.000
0.601,0.000,0.000
0.601,0.098,0.000
0.590,0.098,0.000
0.590,0.098,0.000
0.590,0.098,0.000
0.581,0.098,0.000
0.601,0.000,0.000
0.620,0.000,0.000
0.640,0.193,0.000
0.656,0.193,0.000
0.673,0.258,0.000
0.682,0.258,0.000
0.673,0.356,0.000
0.675,0.387,0.000
0.673,0.451,0.000
0.673,0.451,0.000
0.673,0.485,0.000
0.652,0.420,0.000
0.642,0.356,0.000
0.622,0.356,0.000
0.622,0.322,0.000
0.633,0.193,0.000
0.622,0.193,0.000
0.601,0.098,0.000
0.601,0.162,0.000
0.590,0.193,0.000
0.590,0.227,0.000
0.581,0.000,0.000
0.581,0.000,0.000
0.586,0.000,0.000
0.592,0.129,0.000
0.613,0.162,0.000
0.633,0.291,0.000
0.652,0.322,0.000
0.665,0.322,0.000
0.682,0.451,0.000
0.682,0.258,0.000
0.693,0.162,0.000
0.704,0.193,0.000
0.673,0.420,0.000
0.652,0.291,0.000
0.642,0.291,0.000
0.622,0.193,0.000
0.613,0.291,0.000
0.601,0.291,0.000
0.613,0.193,0.000
0.617,0.162,0.000
0.613,0.193,0.000
0.601,0.193,0.000
0.601,0.129,0.000
0.583,0.098,0.000
0.590,0.227,0.000
0.570,0.258,0.000
0.563,0.193,0.000
0.581,0.258,0.000
0.601,0.227,0.000
0.638,0.227,0.000
0.633,0.162,0.000
0.652,0.162,0.000
0.662,0.098,0.000
0.682,0.322,0.000
0.662,0.387,0.000
0.662,0.451,0.000
0.652,0.356,0.000
0.642,0.515,0.000
0.633,0.451,0.000
0.613,0.322,0.000
0.590,0.291,0.000
0.590,0.291,0.000
0.601,0.227,0.000
0.590,0.227,0.000
0.590,0.129,0.000
0.581,0.322,0.000
0.583,0.258,0.000
0.570,0.129,0.000
0.570,0.098,0.000
0.581,0.162,0.000
0.581,0.162,0.000
0.583,0.098,0.000
0.601,0.162,0.000
0.620,0.227,0.000
0.633,0.420,0.000
0.643,0.322,0.000
0.622,0.356,0.000
0.581,0.193,0.333
0.583,0.227,0.333
0.567,0.193,0.333
0.613,0.129,0.000
0.601,0.227,0.000
0.613,0.227,0.000
0.620,0.227,0.000
0.601,0.291,0.000
0.583,0.162,0.333
0.554,0.258,0.333
0.561,0.098,0.000
0.570,0.193,0.000
0.563,0.162,0.000
0.548,0.129,0.000
0.550,0.162,0.000
0.550,0.098,0.000
0.561,0.098,0.000
0.561,0.162,0.000
0.550,0.129,0.333
0.561,0.098,0.333
0.561,0.000,0.333
0.570,0.193,0.333
0.581,0.000,0.333
0.613,0.193,0.000
0.622,0.162,0.000
0.642,0.356,0.000
0.642,0.549,0.000
0.642,0.580,0.000
0.633,0.580,0.000
0.633,0.613,0.000
0.622,0.644,0.000
0.613,0.613,0.000
0.601,0.420,0.000
0.601,0.451,0.000
0.590,0.356,0.000
0.581,0.258,0.000
0.581,0.129,0.000
0.581,0.000,0.000
0.550,0.162,0.000
0.550,0.129,0.000
0.541,0.129,0.000
0.548,0.098,0.000
0.570,0.162,0.000
0.582,0.193,0.000
0.621,0.098,0.000
0.627,0.000,0.000
0.642,0.162,0.000
0.652,0.193,0.000
0.673,0.098,0.000
0.660,0.098,0.000
0.682,0.322,0.000
0.662,0.322,0.000
0.662,0.291,0.000
0.652,0.258,0.000
0.633,0.322,0.000
0.622,0.258,0.000
0.613,0.258,0.000
0.613,0.129,0.000
0.622,0.098,0.000
0.613,0.000,0.000
0.601,0.162,0.000
0.613,0.000,0.000
0.601,0.098,0.000
0.601,0.098,0.000
0.601,0.129,0.000
0.581,0.162,0.000
0.590,0.227,0.000
0.613,0.129,0.000
0.633,0.098,0.000
0.633,0.000,0.000
0.622,0.227,0.000
0.640,0.227,0.000
0.673,0.193,0.000
0.673,0.451,0.000
0.682,0.420,0.000
0.662,0.387,0.000
0.652,0.356,0.000
0.642,0.387,0.000
0.622,0.258,0.000
0.620,0.356,0.000
0.601,0.258,0.000
0.611,0.227,0.000
0.601,0.162,0.000
0.613,0.162,0.000
0.617,0.098,0.000
0.613,0.000,0.000
0.613,0.098,0.000
0.601,0.000,0.000
0.601,0.000,0.000
0.601,0.000,0.000
0.601,0.000,0.000
0.620,0.129,0.000
0.621,0.000,0.000
0.636,0.129,0.000
0.633,0.291,0.000
0.656,0.258,0.000
0.656,0.356,0.000
0.656,0.451,0.000
0.662,0.451,0.000
0.662,0.485,0.000
0.642,0.515,0.000
0.642,0.322,0.000
0.633,0.549,0.000
0.613,0.420,0.000
0.613,0.258,0.000
0.622,0.322,0.000
0.622,0.291,0.000
0.601,0.291,0.000
0.590,0.227,0.000
0.581,0.227,0.000
0.581,0.193,0.000
0.570,0.162,0.000
0.570,0.000,0.000
0.570,0.129,0.000
0.581,0.162,0.000
0.613,0.000,0.000
0.622,0.098,0.000
0.630,0.227,0.000
0.662,0.258,0.000
0.662,0.258,0.000
0.662,0.356,0.000
0.675,0.356,0.000
0.662,0.387,0.000
0.642,0.451,0.000
0.642,0.356,0.000
0.633,0.356,0.000
0.622,0.291,0.000
0.601,0.291,0.000
0.590,0.258,0.000
0.601,0.322,0.000
0.590,0.258,0.000
0.581,0.162,0.000
0.590,0.000,0.000
0.590,0.098,0.000
0.581,0.098,0.000
0.590,0.129,0.000
0.590,0.098,0.000
0.581,0.098,0.000
0.590,0.098,0.000
0.601,0.098,0.000
0.622,0.162,0.000
0.662,0.098,0.000
0.662,0.322,0.000
0.673,0.322,0.000
0.673,0.451,0.000
0.682,0.387,0.000
0.673,0.322,0.000
0.662,0.420,0.000
0.652,0.420,0.000
0.638,0.420,0.000
0.622,0.356,0.000
0.613,0.322,0.000
0.601,0.258,0.000
0.590,0.162,0.000
0.590,0.162,0.000
0.581,0.129,0.000
0.590,0.000,0.000
0.590,0.000,0.000
0.581,0.000,0.000
0.590,0.000,0.000
0.582,0.000,0.000
0.586,0.000,0.000
0.590,0.000,0.000
0.601,0.000,0.000
0.613,0.162,0.000
0.627,0.162,0.000
0.673,0.193,0.000
0.673,0.291,0.000
0.673,0.420,0.000
0.662,0.420,0.000
0.652,0.451,0.000
0.652,0.451,0.000
0.652,0.451,0.000
0.642,0.451,0.000
0.622,0.356,0.000
0.601,0.420,0.000
0.601,0.356,0.000
0.601,0.451,0.000
0.601,0.515,0.000
0.590,0.549,0.000
0.590,0.451,0.000
0.590,0.356,0.000
0.581,0.420,0.000
0.581,0.387,0.000
0.581,0.485,0.000
0.581,0.420,0.000
0.581,0.451,0.000
0.590,0.420,0.000
